"Notes","County","County Code","Year","Year Code",Deaths,Population,Crude Rate
,"Douglas County, MO","29067","2022","2022",Suppressed,11975,Suppressed
,"Douglas County, MO","29067","2023 ","2023",Suppressed,12228,Suppressed
,"Dunklin County, MO","29069","2018","2018",10,29423,Unreliable
,"Dunklin County, MO","29069","2019","2019",Suppressed,29131,Suppressed
,"Dunklin County, MO","29069","2020","2020",Suppressed,28878,Suppressed
,"Dunklin County, MO","29069","2021","2021",Suppressed,27717,Suppressed
,"Dunklin County, MO","29069","2022","2022",Suppressed,27406,Suppressed
,"Dunklin County, MO","29069","2023 ","2023",Suppressed,27032,Suppressed
,"Franklin County, MO","29071","2018","2018",25,103670,24.114980226
,"Franklin County, MO","29071","2019","2019",20,103967,19.236873239
,"Franklin County, MO","29071","2020","2020",26,104469,24.887765749
,"Franklin County, MO","29071","2021","2021",23,105231,21.856677215
,"Franklin County, MO","29071","2022","2022",23,105879,21.722910114
,"Franklin County, MO","29071","2023 ","2023",29,106404,27.254614488
,"Gasconade County, MO","29073","2018","2018",Suppressed,14705,Suppressed
,"Gasconade County, MO","29073","2019","2019",Suppressed,14706,Suppressed
,"Gasconade County, MO","29073","2020","2020",Suppressed,14566,Suppressed
,"Gasconade County, MO","29073","2021","2021",Suppressed,14791,Suppressed
,"Gasconade County, MO","29073","2022","2022",Suppressed,14768,Suppressed
,"Gasconade County, MO","29073","2023 ","2023",Suppressed,14705,Suppressed
,"Gentry County, MO","29075","2018","2018",Suppressed,6628,Suppressed
,"Gentry County, MO","29075","2019","2019",Suppressed,6571,Suppressed
,"Gentry County, MO","29075","2020","2020",Suppressed,6484,Suppressed
,"Gentry County, MO","29075","2021","2021",Suppressed,6173,Suppressed
,"Gentry County, MO","29075","2022","2022",Suppressed,6253,Suppressed
,"Gentry County, MO","29075","2023 ","2023",Suppressed,6287,Suppressed
,"Greene County, MO","29077","2018","2018",68,291923,23.293813780
,"Greene County, MO","29077","2019","2019",65,293086,22.177790819
,"Greene County, MO","29077","2020","2020",66,294997,22.373108879
,"Greene County, MO","29077","2021","2021",69,300865,22.933873997
,"Greene County, MO","29077","2022","2022",81,303293,26.706847834
,"Greene County, MO","29077","2023 ","2023",57,304611,18.712390557
,"Grundy County, MO","29079","2018","2018",Suppressed,9914,Suppressed
,"Grundy County, MO","29079","2019","2019",Suppressed,9850,Suppressed
,"Grundy County, MO","29079","2020","2020",Suppressed,9595,Suppressed
,"Grundy County, MO","29079","2021","2021",Suppressed,9720,Suppressed
,"Grundy County, MO","29079","2022","2022",Suppressed,9838,Suppressed
,"Grundy County, MO","29079","2023 ","2023",0,9815,Unreliable
,"Harrison County, MO","29081","2018","2018",Suppressed,8414,Suppressed
,"Harrison County, MO","29081","2019","2019",Suppressed,8352,Suppressed
,"Harrison County, MO","29081","2020","2020",Suppressed,8321,Suppressed
,"Harrison County, MO","29081","2021","2021",0,8164,Unreliable
,"Harrison County, MO","29081","2022","2022",Suppressed,8199,Suppressed
,"Harrison County, MO","29081","2023 ","2023",Suppressed,8220,Suppressed
,"Henry County, MO","29083","2018","2018",Suppressed,21792,Suppressed
,"Henry County, MO","29083","2019","2019",Suppressed,21824,Suppressed
,"Henry County, MO","29083","2020","2020",Suppressed,22076,Suppressed
,"Henry County, MO","29083","2021","2021",Suppressed,22206,Suppressed
,"Henry County, MO","29083","2022","2022",Suppressed,22438,Suppressed
,"Henry County, MO","29083","2023 ","2023",Suppressed,22485,Suppressed
,"Hickory County, MO","29085","2018","2018",Suppressed,9509,Suppressed
,"Hickory County, MO","29085","2019","2019",Suppressed,9544,Suppressed
,"Hickory County, MO","29085","2020","2020",0,9586,Unreliable
,"Hickory County, MO","29085","2021","2021",Suppressed,8607,Suppressed
,"Hickory County, MO","29085","2022","2022",Suppressed,8630,Suppressed
,"Hickory County, MO","29085","2023 ","2023",Suppressed,8718,Suppressed
,"Holt County, MO","29087","2018","2018",Suppressed,4404,Suppressed
,"Holt County, MO","29087","2019","2019",Suppressed,4403,Suppressed
,"Holt County, MO","29087","2020","2020",0,4232,Unreliable
,"Holt County, MO","29087","2021","2021",0,4226,Unreliable
,"Holt County, MO","29087","2022","2022",Suppressed,4262,Suppressed
,"Holt County, MO","29087","2023 ","2023",0,4248,Unreliable
,"Howard County, MO","29089","2018","2018",Suppressed,10137,Suppressed
,"Howard County, MO","29089","2019","2019",Suppressed,10001,Suppressed
,"Howard County, MO","29089","2020","2020",Suppressed,10001,Suppressed
,"Howard County, MO","29089","2021","2021",Suppressed,10168,Suppressed
,"Howard County, MO","29089","2022","2022",Suppressed,10168,Suppressed
,"Howard County, MO","29089","2023 ","2023",Suppressed,10101,Suppressed
,"Howell County, MO","29091","2018","2018",Suppressed,40076,Suppressed
,"Howell County, MO","29091","2019","2019",12,40117,Unreliable
,"Howell County, MO","29091","2020","2020",Suppressed,40262,Suppressed
,"Howell County, MO","29091","2021","2021",Suppressed,39975,Suppressed
,"Howell County, MO","29091","2022","2022",Suppressed,40631,Suppressed
,"Howell County, MO","29091","2023 ","2023",11,40735,Unreliable
,"Iron County, MO","29093","2018","2018",Suppressed,10177,Suppressed
,"Iron County, MO","29093","2019","2019",Suppressed,10125,Suppressed
,"Iron County, MO","29093","2020","2020",Suppressed,10098,Suppressed
,"Iron County, MO","29093","2021","2021",Suppressed,9408,Suppressed
,"Iron County, MO","29093","2022","2022",0,9414,Unreliable
,"Iron County, MO","29093","2023 ","2023",Suppressed,9440,Suppressed
,"Jackson County, MO","29095","2018","2018",152,700307,21.704766624
,"Jackson County, MO","29095","2019","2019",141,703011,20.056585174
,"Jackson County, MO","29095","2020","2020",140,705925,19.832135142
,"Jackson County, MO","29095","2021","2021",164,716862,22.877485485
,"Jackson County, MO","29095","2022","2022",165,716531,23.027614995
,"Jackson County, MO","29095","2023 ","2023",142,718560,19.761745714
,"Jasper County, MO","29097","2018","2018",27,120636,22.381378693
,"Jasper County, MO","29097","2019","2019",20,121328,16.484241066
,"Jasper County, MO","29097","2020","2020",20,121648,16.440878601
,"Jasper County, MO","29097","2021","2021",20,123155,16.239697942
,"Jasper County, MO","29097","2022","2022",22,124075,17.731210961
,"Jasper County, MO","29097","2023 ","2023",28,125056,22.389969294
,"Jefferson County, MO","29099","2018","2018",60,224347,26.744284523
,"Jefferson County, MO","29099","2019","2019",55,225081,24.435647611
,"Jefferson County, MO","29099","2020","2020",65,226543,28.692124674
,"Jefferson County, MO","29099","2021","2021",51,227771,22.390910168
,"Jefferson County, MO","29099","2022","2022",58,229336,25.290403600
,"Jefferson County, MO","29099","2023 ","2023",38,231230,16.433853739
,"Johnson County, MO","29101","2018","2018",13,53652,Unreliable
,"Johnson County, MO","29101","2019","2019",Suppressed,54062,Suppressed
,"Johnson County, MO","29101","2020","2020",Suppressed,54219,Suppressed
,"Johnson County, MO","29101","2021","2021",15,54150,Unreliable
,"Johnson County, MO","29101","2022","2022",Suppressed,54368,Suppressed
,"Johnson County, MO","29101","2023 ","2023",Suppressed,54962,Suppressed
,"Knox County, MO","29103","2018","2018",Suppressed,3947,Suppressed
,"Knox County, MO","29103","2019","2019",0,3959,Unreliable
,"Knox County, MO","29103","2020","2020",Suppressed,3940,Suppressed
,"Knox County, MO","29103","2021","2021",0,3808,Unreliable
,"Knox County, MO","29103","2022","2022",Suppressed,3776,Suppressed
,"Knox County, MO","29103","2023 ","2023",Suppressed,3723,Suppressed
,"Laclede County, MO","29105","2018","2018",11,35713,Unreliable
,"Laclede County, MO","29105","2019","2019",Suppressed,35723,Suppressed
,"Laclede County, MO","29105","2020","2020",11,35895,Unreliable
,"Laclede County, MO","29105","2021","2021",12,36133,Unreliable
,"Laclede County, MO","29105","2022","2022",Suppressed,36313,Suppressed
,"Laclede County, MO","29105","2023 ","2023",Suppressed,36680,Suppressed
,"Lafayette County, MO","29107","2018","2018",Suppressed,32598,Suppressed
,"Lafayette County, MO","29107","2019","2019",Suppressed,32708,Suppressed
,"Lafayette County, MO","29107","2020","2020",Suppressed,33006,Suppressed
,"Lafayette County, MO","29107","2021","2021",Suppressed,32817,Suppressed
,"Lafayette County, MO","29107","2022","2022",Suppressed,32961,Suppressed
,"Lafayette County, MO","29107","2023 ","2023",Suppressed,33196,Suppressed
,"Lawrence County, MO","29109","2018","2018",Suppressed,38359,Suppressed
,"Lawrence County, MO","29109","2019","2019",Suppressed,38355,Suppressed
,"Lawrence County, MO","29109","2020","2020",Suppressed,38175,Suppressed
,"Lawrence County, MO","29109","2021","2021",Suppressed,38321,Suppressed
,"Lawrence County, MO","29109","2022","2022",Suppressed,38683,Suppressed
,"Lawrence County, MO","29109","2023 ","2023",11,38872,Unreliable
,"Lewis County, MO","29111","2018","2018",Suppressed,9855,Suppressed
,"Lewis County, MO","29111","2019","2019",Suppressed,9776,Suppressed
,"Lewis County, MO","29111","2020","2020",Suppressed,9810,Suppressed
,"Lewis County, MO","29111","2021","2021",Suppressed,10000,Suppressed
,"Lewis County, MO","29111","2022","2022",Suppressed,9891,Suppressed
,"Lewis County, MO","29111","2023 ","2023",Suppressed,9818,Suppressed
,"Lincoln County, MO","29113","2018","2018",Suppressed,57686,Suppressed
,"Lincoln County, MO","29113","2019","2019",13,59013,Unreliable
,"Lincoln County, MO","29113","2020","2020",Suppressed,60119,Suppressed
,"Lincoln County, MO","29113","2021","2021",15,61586,Unreliable
,"Lincoln County, MO","29113","2022","2022",10,63155,Unreliable
,"Lincoln County, MO","29113","2023 ","2023",11,64699,Unreliable
,"Linn County, MO","29115","2018","2018",Suppressed,12037,Suppressed
,"Linn County, MO","29115","2019","2019",0,11920,Unreliable
,"Linn County, MO","29115","2020","2020",Suppressed,11830,Suppressed
,"Linn County, MO","29115","2021","2021",Suppressed,11843,Suppressed
,"Linn County, MO","29115","2022","2022",0,11820,Unreliable
,"Linn County, MO","29115","2023 ","2023",Suppressed,11791,Suppressed
,"Livingston County, MO","29117","2018","2018",Suppressed,15146,Suppressed
,"Livingston County, MO","29117","2019","2019",Suppressed,15227,Suppressed
,"Livingston County, MO","29117","2020","2020",Suppressed,14413,Suppressed
,"Livingston County, MO","29117","2021","2021",Suppressed,14755,Suppressed
,"Livingston County, MO","29117","2022","2022",Suppressed,14402,Suppressed
,"Livingston County, MO","29117","2023 ","2023",0,14557,Unreliable
,"McDonald County, MO","29119","2018","2018",Suppressed,23078,Suppressed
,"McDonald County, MO","29119","2019","2019",Suppressed,22837,Suppressed
,"McDonald County, MO","29119","2020","2020",Suppressed,22900,Suppressed
,"McDonald County, MO","29119","2021","2021",Suppressed,23383,Suppressed
,"McDonald County, MO","29119","2022","2022",Suppressed,23588,Suppressed
,"McDonald County, MO","29119","2023 ","2023",Suppressed,23903,Suppressed
,"Macon County, MO","29121","2018","2018",Suppressed,15153,Suppressed
,"Macon County, MO","29121","2019","2019",Suppressed,15117,Suppressed
,"Macon County, MO","29121","2020","2020",Suppressed,15095,Suppressed
,"Macon County, MO","29121","2021","2021",Suppressed,15183,Suppressed
,"Macon County, MO","29121","2022","2022",Suppressed,15049,Suppressed
,"Macon County, MO","29121","2023 ","2023",Suppressed,15161,Suppressed
,"Madison County, MO","29123","2018","2018",Suppressed,12188,Suppressed
,"Madison County, MO","29123","2019","2019",Suppressed,12088,Suppressed
,"Madison County, MO","29123","2020","2020",Suppressed,12113,Suppressed
,"Madison County, MO","29123","2021","2021",Suppressed,12652,Suppressed
,"Madison County, MO","29123","2022","2022",Suppressed,12753,Suppressed
,"Madison County, MO","29123","2023 ","2023",Suppressed,12698,Suppressed
,"Maries County, MO","29125","2018","2018",0,8769,Unreliable
,"Maries County, MO","29125","2019","2019",0,8697,Unreliable
,"Maries County, MO","29125","2020","2020",Suppressed,8795,Suppressed
,"Maries County, MO","29125","2021","2021",0,8406,Unreliable
,"Maries County, MO","29125","2022","2022",Suppressed,8431,Suppressed
,"Maries County, MO","29125","2023 ","2023",Suppressed,8430,Suppressed
,"Marion County, MO","29127","2018","2018",Suppressed,28592,Suppressed
,"Marion County, MO","29127","2019","2019",Suppressed,28530,Suppressed
,"Marion County, MO","29127","2020","2020",Suppressed,28423,Suppressed
,"Marion County, MO","29127","2021","2021",Suppressed,28518,Suppressed
,"Marion County, MO","29127","2022","2022",Suppressed,28438,Suppressed
,"Marion County, MO","29127","2023 ","2023",Suppressed,28336,Suppressed
,"Mercer County, MO","29129","2018","2018",Suppressed,3641,Suppressed
,"Mercer County, MO","29129","2019","2019",0,3617,Unreliable
,"Mercer County, MO","29129","2020","2020",Suppressed,3558,Suppressed
,"Mercer County, MO","29129","2021","2021",Suppressed,3488,Suppressed
,"Mercer County, MO","29129","2022","2022",0,3437,Unreliable
,"Mercer County, MO","29129","2023 ","2023",0,3469,Unreliable
,"Miller County, MO","29131","2018","2018",Suppressed,25336,Suppressed
,"Miller County, MO","29131","2019","2019",Suppressed,25619,Suppressed
,"Miller County, MO","29131","2020","2020",Suppressed,25791,Suppressed
,"Miller County, MO","29131","2021","2021",Suppressed,24909,Suppressed
,"Miller County, MO","29131","2022","2022",Suppressed,25403,Suppressed
,"Miller County, MO","29131","2023 ","2023",Suppressed,25590,Suppressed
,"Mississippi County, MO","29133","2018","2018",Suppressed,13336,Suppressed
,"Mississippi County, MO","29133","2019","2019",Suppressed,13180,Suppressed
,"Mississippi County, MO","29133","2020","2020",Suppressed,12691,Suppressed
,"Mississippi County, MO","29133","2021","2021",Suppressed,12538,Suppressed
,"Mississippi County, MO","29133","2022","2022",Suppressed,11688,Suppressed
,"Mississippi County, MO","29133","2023 ","2023",0,11822,Unreliable
,"Moniteau County, MO","29135","2018","2018",Suppressed,16121,Suppressed
,"Moniteau County, MO","29135","2019","2019",Suppressed,16132,Suppressed
,"Moniteau County, MO","29135","2020","2020",Suppressed,15585,Suppressed
,"Moniteau County, MO","29135","2021","2021",Suppressed,15484,Suppressed
,"Moniteau County, MO","29135","2022","2022",Suppressed,15220,Suppressed
,"Moniteau County, MO","29135","2023 ","2023",Suppressed,15256,Suppressed
,"Monroe County, MO","29137","2018","2018",0,8664,Unreliable
,"Monroe County, MO","29137","2019","2019",Suppressed,8644,Suppressed
,"Monroe County, MO","29137","2020","2020",Suppressed,8672,Suppressed
,"Monroe County, MO","29137","2021","2021",Suppressed,8712,Suppressed
,"Monroe County, MO","29137","2022","2022",Suppressed,8652,Suppressed
,"Monroe County, MO","29137","2023 ","2023",0,8698,Unreliable
,"Montgomery County, MO","29139","2018","2018",Suppressed,11534,Suppressed
,"Montgomery County, MO","29139","2019","2019",Suppressed,11551,Suppressed
,"Montgomery County, MO","29139","2020","2020",Suppressed,11294,Suppressed
,"Montgomery County, MO","29139","2021","2021",Suppressed,11415,Suppressed
,"Montgomery County, MO","29139","2022","2022",Suppressed,11470,Suppressed
,"Montgomery County, MO","29139","2023 ","2023",Suppressed,11459,Suppressed
,"Morgan County, MO","29141","2018","2018",Suppressed,20358,Suppressed
,"Morgan County, MO","29141","2019","2019",Suppressed,20627,Suppressed
,"Morgan County, MO","29141","2020","2020",Suppressed,20716,Suppressed
,"Morgan County, MO","29141","2021","2021",Suppressed,21379,Suppressed
,"Morgan County, MO","29141","2022","2022",Suppressed,21785,Suppressed
,"Morgan County, MO","29141","2023 ","2023",Suppressed,21970,Suppressed
,"New Madrid County, MO","29143","2018","2018",Suppressed,17296,Suppressed
,"New Madrid County, MO","29143","2019","2019",Suppressed,17076,Suppressed
,"New Madrid County, MO","29143","2020","2020",0,16693,Unreliable
,"New Madrid County, MO","29143","2021","2021",Suppressed,16035,Suppressed
,"New Madrid County, MO","29143","2022","2022",Suppressed,15695,Suppressed
,"New Madrid County, MO","29143","2023 ","2023",Suppressed,15424,Suppressed
,"Newton County, MO","29145","2018","2018",10,58266,Unreliable
,"Newton County, MO","29145","2019","2019",14,58236,Unreliable
,"Newton County, MO","29145","2020","2020",Suppressed,58451,Suppressed
,"Newton County, MO","29145","2021","2021",15,59386,Unreliable
,"Newton County, MO","29145","2022","2022",11,60011,Unreliable
,"Newton County, MO","29145","2023 ","2023",12,60677,Unreliable
,"Nodaway County, MO","29147","2018","2018",Suppressed,22304,Suppressed
,"Nodaway County, MO","29147","2019","2019",Suppressed,22092,Suppressed
,"Nodaway County, MO","29147","2020","2020",Suppressed,21743,Suppressed
,"Nodaway County, MO","29147","2021","2021",Suppressed,21160,Suppressed
,"Nodaway County, MO","29147","2022","2022",0,20670,Unreliable
,"Nodaway County, MO","29147","2023 ","2023",Suppressed,20695,Suppressed
,"Oregon County, MO","29149","2018","2018",Suppressed,10541,Suppressed
,"Oregon County, MO","29149","2019","2019",Suppressed,10529,Suppressed
,"Oregon County, MO","29149","2020","2020",Suppressed,10411,Suppressed
,"Oregon County, MO","29149","2021","2021",Suppressed,8631,Suppressed
,"Oregon County, MO","29149","2022","2022",Suppressed,8732,Suppressed
,"Oregon County, MO","29149","2023 ","2023",Suppressed,8720,Suppressed
,"Osage County, MO","29151","2018","2018",Suppressed,13714,Suppressed
,"Osage County, MO","29151","2019","2019",Suppressed,13615,Suppressed
,"Osage County, MO","29151","2020","2020",Suppressed,13535,Suppressed
,"Osage County, MO","29151","2021","2021",Suppressed,13379,Suppressed
,"Osage County, MO","29151","2022","2022",Suppressed,13399,Suppressed
,"Osage County, MO","29151","2023 ","2023",Suppressed,13468,Suppressed
,"Ozark County, MO","29153","2018","2018",Suppressed,9017,Suppressed
,"Ozark County, MO","29153","2019","2019",Suppressed,9174,Suppressed
,"Ozark County, MO","29153","2020","2020",Suppressed,9083,Suppressed
,"Ozark County, MO","29153","2021","2021",Suppressed,8782,Suppressed
,"Ozark County, MO","29153","2022","2022",Suppressed,8940,Suppressed
,"Ozark County, MO","29153","2023 ","2023",Suppressed,8970,Suppressed
,"Pemiscot County, MO","29155","2018","2018",Suppressed,16272,Suppressed
,"Pemiscot County, MO","29155","2019","2019",Suppressed,15805,Suppressed
,"Pemiscot County, MO","29155","2020","2020",Suppressed,15600,Suppressed
,"Pemiscot County, MO","29155","2021","2021",Suppressed,15236,Suppressed
,"Pemiscot County, MO","29155","2022","2022",Suppressed,14841,Suppressed
,"Pemiscot County, MO","29155","2023 ","2023",Suppressed,14613,Suppressed
,"Perry County, MO","29157","2018","2018",Suppressed,19150,Suppressed
,"Perry County, MO","29157","2019","2019",Suppressed,19136,Suppressed
,"Perry County, MO","29157","2020","2020",Suppressed,19194,Suppressed
,"Perry County, MO","29157","2021","2021",Suppressed,18922,Suppressed
,"Perry County, MO","29157","2022","2022",Suppressed,18858,Suppressed
,"Perry County, MO","29157","2023 ","2023",Suppressed,18950,Suppressed
,"Pettis County, MO","29159","2018","2018",Suppressed,42542,Suppressed
,"Pettis County, MO","29159","2019","2019",Suppressed,42339,Suppressed
,"Pettis County, MO","29159","2020","2020",Suppressed,42490,Suppressed
,"Pettis County, MO","29159","2021","2021",Suppressed,43188,Suppressed
,"Pettis County, MO","29159","2022","2022",Suppressed,43353,Suppressed
,"Pettis County, MO","29159","2023 ","2023",Suppressed,43530,Suppressed
,"Phelps County, MO","29161","2018","2018",Suppressed,44732,Suppressed
,"Phelps County, MO","29161","2019","2019",11,44573,Unreliable
,"Phelps County, MO","29161","2020","2020",Suppressed,44414,Suppressed
,"Phelps County, MO","29161","2021","2021",12,44937,Unreliable
,"Phelps County, MO","29161","2022","2022",Suppressed,45313,Suppressed
,"Phelps County, MO","29161","2023 ","2023",Suppressed,45284,Suppressed
,"Pike County, MO","29163","2018","2018",Suppressed,18504,Suppressed
,"Pike County, MO","29163","2019","2019",Suppressed,18302,Suppressed
,"Pike County, MO","29163","2020","2020",Suppressed,17552,Suppressed
,"Pike County, MO","29163","2021","2021",Suppressed,17761,Suppressed
,"Pike County, MO","29163","2022","2022",Suppressed,17664,Suppressed
,"Pike County, MO","29163","2023 ","2023",Suppressed,17935,Suppressed
,"Platte County, MO","29165","2018","2018",20,102985,19.420303928
,"Platte County, MO","29165","2019","2019",22,104418,21.069164320
,"Platte County, MO","29165","2020","2020",11,106532,Unreliable
,"Platte County, MO","29165","2021","2021",12,108569,Unreliable
,"Platte County, MO","29165","2022","2022",10,110534,Unreliable
,"Platte County, MO","29165","2023 ","2023",19,111940,Unreliable
,"Polk County, MO","29167","2018","2018",Suppressed,32201,Suppressed
,"Polk County, MO","29167","2019","2019",Suppressed,32149,Suppressed
,"Polk County, MO","29167","2020","2020",10,32490,Unreliable
,"Polk County, MO","29167","2021","2021",Suppressed,32043,Suppressed
,"Polk County, MO","29167","2022","2022",Suppressed,32693,Suppressed
,"Polk County, MO","29167","2023 ","2023",Suppressed,32780,Suppressed
,"Pulaski County, MO","29169","2018","2018",Suppressed,52014,Suppressed
,"Pulaski County, MO","29169","2019","2019",Suppressed,52607,Suppressed
,"Pulaski County, MO","29169","2020","2020",Suppressed,52709,Suppressed
,"Pulaski County, MO","29169","2021","2021",13,53816,Unreliable
,"Pulaski County, MO","29169","2022","2022",Suppressed,53941,Suppressed
,"Pulaski County, MO","29169","2023 ","2023",Suppressed,53812,Suppressed
,"Putnam County, MO","29171","2018","2018",0,4757,Unreliable
,"Putnam County, MO","29171","2019","2019",0,4696,Unreliable
,"Putnam County, MO","29171","2020","2020",Suppressed,4688,Suppressed
,"Putnam County, MO","29171","2021","2021",0,4712,Unreliable
,"Putnam County, MO","29171","2022","2022",Suppressed,4666,Suppressed
,"Putnam County, MO","29171","2023 ","2023",Suppressed,4638,Suppressed
,"Ralls County, MO","29173","2018","2018",Suppressed,10212,Suppressed
,"Ralls County, MO","29173","2019","2019",Suppressed,10309,Suppressed
,"Ralls County, MO","29173","2020","2020",Suppressed,10299,Suppressed
,"Ralls County, MO","29173","2021","2021",Suppressed,10361,Suppressed
,"Ralls County, MO","29173","2022","2022",Suppressed,10420,Suppressed
,"Ralls County, MO","29173","2023 ","2023",Suppressed,10489,Suppressed
,"Randolph County, MO","29175","2018","2018",Suppressed,24763,Suppressed
,"Randolph County, MO","29175","2019","2019",Suppressed,24748,Suppressed
,"Randolph County, MO","29175","2020","2020",Suppressed,24409,Suppressed
,"Randolph County, MO","29175","2021","2021",Suppressed,24760,Suppressed
,"Randolph County, MO","29175","2022","2022",Suppressed,24622,Suppressed
,"Randolph County, MO","29175","2023 ","2023",Suppressed,24109,Suppressed
,"Ray County, MO","29177","2018","2018",Suppressed,22883,Suppressed
,"Ray County, MO","29177","2019","2019",Suppressed,23018,Suppressed
,"Ray County, MO","29177","2020","2020",Suppressed,22915,Suppressed
,"Ray County, MO","29177","2021","2021",10,23008,Unreliable
,"Ray County, MO","29177","2022","2022",Suppressed,23107,Suppressed
,"Ray County, MO","29177","2023 ","2023",Suppressed,23182,Suppressed
,"Reynolds County, MO","29179","2018","2018",Suppressed,6254,Suppressed
,"Reynolds County, MO","29179","2019","2019",0,6270,Unreliable
,"Reynolds County, MO","29179","2020","2020",Suppressed,6198,Suppressed
,"Reynolds County, MO","29179","2021","2021",0,6087,Unreliable
,"Reynolds County, MO","29179","2022","2022",0,6006,Unreliable
,"Reynolds County, MO","29179","2023 ","2023",Suppressed,5950,Suppressed
,"Ripley County, MO","29181","2018","2018",Suppressed,13401,Suppressed
,"Ripley County, MO","29181","2019","2019",Suppressed,13288,Suppressed
,"Ripley County, MO","29181","2020","2020",Suppressed,13300,Suppressed
,"Ripley County, MO","29181","2021","2021",Suppressed,10617,Suppressed
,"Ripley County, MO","29181","2022","2022",Suppressed,10703,Suppressed
,"Ripley County, MO","29181","2023 ","2023",Suppressed,10806,Suppressed
,"St. Charles County, MO","29183","2018","2018",58,399182,14.529713264
,"St. Charles County, MO","29183","2019","2019",55,402022,13.680843337
,"St. Charles County, MO","29183","2020","2020",67,406204,16.494175341
,"St. Charles County, MO","29183","2021","2021",56,409981,13.659169571
,"St. Charles County, MO","29183","2022","2022",71,413803,17.157922973
,"St. Charles County, MO","29183","2023 ","2023",67,416659,16.080295877
,"St. Clair County, MO","29185","2018","2018",0,9395,Unreliable
,"St. Clair County, MO","29185","2019","2019",Suppressed,9397,Suppressed
,"St. Clair County, MO","29185","2020","2020",Suppressed,9689,Suppressed
,"St. Clair County, MO","29185","2021","2021",Suppressed,9376,Suppressed
,"St. Clair County, MO","29185","2022","2022",Suppressed,9576,Suppressed
,"St. Clair County, MO","29185","2023 ","2023",Suppressed,9752,Suppressed
,"Ste. Genevieve County, MO","29186","2018","2018",Suppressed,17888,Suppressed
,"Ste. Genevieve County, MO","29186","2019","2019",Suppressed,17894,Suppressed
,"Ste. Genevieve County, MO","29186","2020","2020",Suppressed,17924,Suppressed
,"Ste. Genevieve County, MO","29186","2021","2021",Suppressed,18588,Suppressed
,"Ste. Genevieve County, MO","29186","2022","2022",Suppressed,18644,Suppressed
,"Ste. Genevieve County, MO","29186","2023 ","2023",0,18642,Unreliable
,"St. Francois County, MO","29187","2018","2018",22,66692,32.987464763
,"St. Francois County, MO","29187","2019","2019",10,67215,Unreliable
,"St. Francois County, MO","29187","2020","2020",12,66485,Unreliable
,"St. Francois County, MO","29187","2021","2021",10,67541,Unreliable
,"St. Francois County, MO","29187","2022","2022",12,66969,Unreliable
,"St. Francois County, MO","29187","2023 ","2023",14,67058,Unreliable
,"St. Louis County, MO","29189","2018","2018",152,996945,15.246578297
,"St. Louis County, MO","29189","2019","2019",143,994205,14.383351522
,"St. Louis County, MO","29189","2020","2020",146,994020,14.687833243
,"St. Louis County, MO","29189","2021","2021",149,997187,14.942031936
,"St. Louis County, MO","29189","2022","2022",154,990414,15.549053224
,"St. Louis County, MO","29189","2023 ","2023",164,987059,16.615014908
,"Saline County, MO","29195","2018","2018",Suppressed,22895,Suppressed
,"Saline County, MO","29195","2019","2019",Suppressed,22761,Suppressed
,"Saline County, MO","29195","2020","2020",Suppressed,22858,Suppressed
,"Saline County, MO","29195","2021","2021",Suppressed,23289,Suppressed
,"Saline County, MO","29195","2022","2022",Suppressed,23007,Suppressed
,"Saline County, MO","29195","2023 ","2023",Suppressed,23049,Suppressed
,"Schuyler County, MO","29197","2018","2018",Suppressed,4599,Suppressed
,"Schuyler County, MO","29197","2019","2019",0,4660,Unreliable
,"Schuyler County, MO","29197","2020","2020",Suppressed,4534,Suppressed
,"Schuyler County, MO","29197","2021","2021",Suppressed,4025,Suppressed
,"Schuyler County, MO","29197","2022","2022",0,4002,Unreliable
,"Schuyler County, MO","29197","2023 ","2023",0,4053,Unreliable
,"Scotland County, MO","29199","2018","2018",0,4966,Unreliable
,"Scotland County, MO","29199","2019","2019",0,4902,Unreliable
,"Scotland County, MO","29199","2020","2020",Suppressed,4871,Suppressed
,"Scotland County, MO","29199","2021","2021",0,4693,Unreliable
,"Scotland County, MO","29199","2022","2022",0,4643,Unreliable
,"Scotland County, MO","29199","2023 ","2023",0,4676,Unreliable
,"Scott County, MO","29201","2018","2018",12,38458,Unreliable
,"Scott County, MO","29201","2019","2019",Suppressed,38280,Suppressed
,"Scott County, MO","29201","2020","2020",Suppressed,38288,Suppressed
,"Scott County, MO","29201","2021","2021",Suppressed,37840,Suppressed
,"Scott County, MO","29201","2022","2022",Suppressed,37840,Suppressed
,"Scott County, MO","29201","2023 ","2023",Suppressed,37889,Suppressed
,"Shannon County, MO","29203","2018","2018",Suppressed,8189,Suppressed
,"Shannon County, MO","29203","2019","2019",Suppressed,8166,Suppressed
,"Shannon County, MO","29203","2020","2020",0,8203,Unreliable
,"Shannon County, MO","29203","2021","2021",Suppressed,7106,Suppressed
,"Shannon County, MO","29203","2022","2022",Suppressed,7193,Suppressed
,"Shannon County, MO","29203","2023 ","2023",Suppressed,7238,Suppressed
,"Shelby County, MO","29205","2018","2018",Suppressed,6050,Suppressed
,"Shelby County, MO","29205","2019","2019",0,5930,Unreliable
,"Shelby County, MO","29205","2020","2020",0,5919,Unreliable
,"Shelby County, MO","29205","2021","2021",Suppressed,5976,Suppressed
